,vendor_name,address_line_1,city,state,zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
137,"Angela Moses Consultant Enterprise","546 Kosciusko Street",Brooklyn,"New York",11221,40.69134,-73.927879,0.5,place,,,,,Brooklyn,NY,"Kings County",11221,US,"TIGER/Line® dataset from the US Census Bureau"
138,"ANGELES Y MAS LLC","10 Shore Blvd.",Brooklyn,"New York",11235,40.582568,-73.954321,1,rooftop,10,"Shore Blvd",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
139,"Anise Medical PLLC","81 Willoughby St",Brooklyn,"New York",11201,40.692269,-73.985859,1,rooftop,81,"Willoughby St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
140,"Ann Sophie LLC","1250 Ocean Avenue, 5L",Brooklyn,"New York",11230,40.63178,-73.957759,1,rooftop,1250,"Ocean Ave",Apt,5L,Brooklyn,NY,"Kings County",11230,US,"City of New York"
141,"Annadelle Spotless Cleaning and Painting  Inc.","579 East 85th Street",Brooklyn,"New York",11236,40.641568,-73.913435,1,rooftop,579,"E 85th St",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
142,"Anne Rehkopf Townsend","205 Warren Street 3F",Brooklyn,"New York",11201,40.687288,-73.995094,1,rooftop,205,"Warren St",Apt,3F,Brooklyn,NY,"Kings County",11201,US,"City of New York"
143,"Annies Ginger Elixir","102 South Oxford Street",Brooklyn,"New York",11217,40.686498,-73.973643,1,rooftop,102,"S Oxford St",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
144,"Paving Paths","377 Macon Street",Brooklyn,"New York",11233,40.682728,-73.936532,1,rooftop,377,"Macon St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
145,"AoRa Development LLC","461 St. Marks Avenue",Brooklyn,"New York",11238,40.676654,-73.958886,1,rooftop,461,"St Marks Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
146,"AoRa Development LLC","461 St. Marks Avenue",Brooklyn,"New York",11238,40.676654,-73.958886,1,rooftop,461,"St Marks Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
147,"AP Security Services LLC","51 Ross Street 9c",Brooklyn,"New York",11249,40.703495,-73.964173,1,rooftop,51,"Ross St",Apt,9C,Brooklyn,NY,"Kings County",11249,US,"City of New York"
148,"Apex Car and Limousine Service Inc.","579 Smith Street (AKA 400 Hamilton Avenue)",Brooklyn,"New York",11231,40.672147,-73.999262,1,rooftop,579,"Smith St",,400,Brooklyn,NY,"Kings County",11231,US,"City of New York"
149,"Apex Car and Limousine Service Inc.","579 Smith Street (AKA 400 Hamilton Avenue)",Brooklyn,"New York",11231,40.672147,-73.999262,1,rooftop,579,"Smith St",,400,Brooklyn,NY,"Kings County",11231,US,"City of New York"
150,"APM Services Group Corp.","146 Walworth Street",Brooklyn,"New York",11205,40.694267,-73.954312,1,rooftop,146,"Walworth St",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
151,"April Robbins-Bobyn Consulting Group LLC","996 E 40th St",Brooklyn,"New York",11210,40.631011,-73.937995,1,rooftop,996,"E 40th St",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
152,"Architectural Forms, LLC","111 Broadway",Brooklyn,"New York",11249,40.710516,-73.964446,1,rooftop,111,Broadway,,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
153,"Arco General Contractor, Inc.","929 Coney Island Avenue",Brooklyn,"New York",11230,40.634786,-73.967294,1,rooftop,929,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
154,"Ariber Speech Therapy PC","1386 Union Street",Brooklyn,"New York",11213,40.66842,-73.943979,1,rooftop,1386,"Union St",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
155,"ArkadaPlus Corp","1029 McDonald Avenue",Brooklyn,"New York",11230,40.628626,-73.97655,1,rooftop,1029,"McDonald Ave",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
156,Microtagged,"41 Flatbush Avenue Extension",Brooklyn,"New York",11217,40.687416,-73.979668,1,rooftop,41,"Flatbush Ave",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
157,"Around the Clock Tots LLC","145 Hemlock Street",Brooklyn,"New York",11208,40.686445,-73.871637,1,rooftop,145,"Hemlock St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
158,"Arplast Poly & Packaging, Inc.","Brooklyn Navy Yard, Bldg. 292",Brooklyn,"New York",11205,40.660046,-73.945227,0.95,street_center,,"Brooklyn Ave",,,Brooklyn,NY,"Kings County",11203,US,"TIGER/Line® dataset from the US Census Bureau"
159,"Art for Film, LLC","399 Sands Street, Building 303, Suite 607",Brooklyn,"New York",11205,40.700097,-73.986734,0.69,street_center,,"Sands St",Bldg,303,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
160,"Crown Hill Theatre","750 Nostrand Avenue",Brooklyn,"New York",11216,40.673014,-73.950354,1,rooftop,750,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
161,"Art Pop! LLC","403 Ocean Avenue",Brooklyn,"New York",11226,40.653008,-73.961332,1,rooftop,403,"Ocean Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
162,"Art Vox LLC","125 Borinquen Pl 612",Brooklyn,"New York",11211,40.71078,-73.954504,1,rooftop,125,"Borinquen Pl",Apt,612,Brooklyn,NY,"Kings County",11211,US,"City of New York"
163,"Arteaga LLC","110 Broadway",Brooklyn,"New York",11249,40.710234,-73.964892,1,rooftop,110,Broadway,,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
164,"Artemis JV LLC","17 Chester Street",Brooklyn,"New York",11225,40.658223,-73.961056,1,rooftop,17,"Chester Ct",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
165,"Art's House, Inc","1001-1003 Surf Avenue",Brooklyn,"New York",11224,40.575616,-73.977872,0.9,nearest_rooftop_match,1001,"Surf Ave",,,Brooklyn,NY,"Kings County",11224,US,"City of New York"
166,"AS Community Consulting, Inc.","20 Goodwin Pl.",Brooklyn,"New York",11221,40.69187,-73.924692,1,range_interpolation,20,"Goodwin Pl",,,Brooklyn,NY,"Kings County",11221,US,"TIGER/Line® dataset from the US Census Bureau"
167,"As The Crow Walks LLC","69 Columbia Street",Brooklyn,"New York",11201,40.689388,-74.000445,1,rooftop,69,"Columbia St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
168,"ASA Electric Inc","155 Tompkins Avenue",Brooklyn,"New York",11206,40.694024,-73.9459,1,rooftop,155,"Tompkins Ave",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
169,"Asari Electrical Contracting LLC","2568 East 17th Street",Brooklyn,"New York",11235,40.588557,-73.9527,1,rooftop,2568,"E 17th St",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
170,"Ash Contracting Corp.","1641 E 94th Street",Brooklyn,"New York",11236,40.632827,-73.892509,1,rooftop,1641,"E 94th St",,,Brooklyn,NY,"Kings County",11236,US,"City of New York"
171,"Ashli Urquhart Public Relations LLC","86 Fleet Pl",Brooklyn,"New York",11201,40.693214,-73.981916,1,rooftop,86,"Fleet Pl",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
172,"Asian Women Developers LLC","301 East 7th Street",Brooklyn,"New York",11218,40.644643,-73.972716,1,rooftop,301,"E 7th St",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
173,"Asiri Convenience Store Corp","1716 Mermaid Avenue",Brooklyn,"New York",11224,40.576468,-73.984818,1,range_interpolation,1716,"Mermaid Ave",,,Brooklyn,NY,"Kings County",11224,US,"TIGER/Line® dataset from the US Census Bureau"
174,"ASOA, LLC","479 Essex Street",Brooklyn,"New York",11208,40.672076,-73.880915,1,rooftop,479,"Essex St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
175,"Aspire-Achieve, L.L.C.","109 Marlborough Road",Brooklyn,"New York",11226,40.647494,-73.965434,1,rooftop,109,"Marlborough Rd",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
176,"Assemblage Landscape Architecture DPC","540 President Street",Brooklyn,"New York",11215,40.677351,-73.985235,1,rooftop,540,"President St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
177,"AT Interiors Inc.","263 Avenue S",Brooklyn,"New York",11223,40.601619,-73.975714,1,rooftop,263,"Ave S",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
178,"Atelier of Form and Function NY LLC","80 DeKalb Avenue",Brooklyn,"New York",11201,40.689742,-73.979941,1,rooftop,80,"Dekalb Ave",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
179,"Green Mustache","140 58th St.",Brooklyn,"New York",11220,40.645549,-74.023856,1,rooftop,140,"58th St",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
180,"Athena Consulting Group Inc.","195 Maple Street",Brooklyn,"New York",11225,40.660707,-73.954331,1,rooftop,195,"Maple St",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
181,"AT-Home Kare Assist LLC","165 Court St",Brooklyn,"New York",11201,40.688624,-73.992724,1,rooftop,165,"Court St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
182,"Atlantic CPA","59 Pineapple St",Brooklyn,"New York",11201,40.698401,-73.993499,1,rooftop,59,"Pineapple St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
183,"Atlas Safety Incorporated","461 Winthrop Street Apt 6D",Brooklyn,"New York",11203,40.657577,-73.944682,1,rooftop,461,"Winthrop St",Apt,6D,Brooklyn,NY,"Kings County",11203,US,"City of New York"
184,"ATLT Inc.","688 Sackett Street",Brooklyn,"New York",11217,40.67764,-73.981821,1,rooftop,688,"Sackett St",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
185,"Atmos Electric Service Corp.","7007 13th Avenue",Brooklyn,"New York",11228,40.62286,-74.004565,1,rooftop,7007,"13th Ave",,,Brooklyn,NY,"Kings County",11228,US,"City of New York"
186,"ATS Bus Corp.","880 Alabama Avenue",Brooklyn,"New York",11207,40.655011,-73.891374,1,rooftop,880,"Alabama Ave",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
187,"Attri Enterprises, Inc.","892 Metropolitan Avenue",Brooklyn,"New York",11211,40.714515,-73.939337,1,rooftop,892,"Metropolitan Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
188,"Attri Enterprises, Inc.","892 Metropolitan Avenue",Brooklyn,"New York",11211,40.714515,-73.939337,1,rooftop,892,"Metropolitan Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
189,"Audacious Inner Works Institute LLC","466 Quincy Street",Brooklyn,"New York",11221,40.68778,-73.942353,1,rooftop,466,"Quincy St",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
190,"August Public Inc","68 3rd St.",Brooklyn,"New York",11231,40.677623,-73.993583,1,rooftop,68,"3rd St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
191,"August Public Inc","68 3rd St.",Brooklyn,"New York",11231,40.677623,-73.993583,1,rooftop,68,"3rd St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
192,"Aujla Electric Corp.","2568 East 17th Street",Brooklyn,"New York",11235,40.588557,-73.9527,1,rooftop,2568,"E 17th St",,,Brooklyn,NY,"Kings County",11235,US,"City of New York"
193,"Aurora Lampworks Inc.","310 Scholes Street",Brooklyn,"New York",11206,40.70939,-73.93597,1,rooftop,310,"Scholes St",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
194,"Auster Agency","20 Jay Street",Brooklyn,"New York",11201,40.704091,-73.986694,1,rooftop,20,"Jay St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
195,"Avalon Electrical Supply, Inc.","136 Quentin Road",Brooklyn,"New York",11223,40.605554,-73.981519,1,range_interpolation,136,"Quentin Rd",,,Brooklyn,NY,"Kings County",11223,US,"TIGER/Line® dataset from the US Census Bureau"
196,"Averent Wellness LLC","666 St Marks Avenue",Brooklyn,"New York",11216,40.675141,-73.951543,1,rooftop,666,"St Marks Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
197,"AVID NYC Corp.","20 Crescent Street",Brooklyn,"New York",11208,40.688687,-73.873967,1,rooftop,20,"Crescent St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
198,"AWICS Home Improvement and Paramount Services Group-PSG","962 East 31st Street",Brooklyn,"New York",11210,40.62775,-73.946218,1,rooftop,962,"E 31st St",,,Brooklyn,NY,"Kings County",11210,US,"City of New York"
199,"Ayano Hisa Photography, Inc.","875 4th Avenue",Brooklyn,"New York",11232,40.656152,-74.001806,1,rooftop,875,"4th Ave",,,Brooklyn,NY,"Kings County",11232,US,"City of New York"
200,"Ayena Construction Corp.","111 Broadway",Brooklyn,"New York",11249,40.710516,-73.964446,1,rooftop,111,Broadway,,,Brooklyn,NY,"Kings County",11249,US,"City of New York"
201,"Ayleet Productions LLC","1371 Eastern Parkway",Brooklyn,"New York",11233,40.668735,-73.92283,1,rooftop,1371,"Eastern Pkwy",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
202,"AZ CONTRACTING GROUP INC.","288 Bay 38th Street 4P",Brooklyn,"New York",11214,40.592966,-73.993969,1,rooftop,288,"Bay 38th St",Apt,4P,Brooklyn,NY,"Kings County",11214,US,"City of New York"
203,"AZ1 Construction Inc","632 OCEAN PARKWAY B2",Brooklyn,"New York",11230,40.632624,-73.97258,1,rooftop,632,"Ocean Pkwy",Apt,B2,Brooklyn,NY,"Kings County",11230,US,"City of New York"
204,"B & K General Contacting Inc.","818 Coney Island Avenue",Brooklyn,"New York",11218,40.637474,-73.968484,1,rooftop,818,"Coney Island Ave",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
205,"B & T Accounting Services LLC","116 Thomas S Boyland St",Brooklyn,"New York",11233,40.680876,-73.914208,1,rooftop,116,"Thomas S Boyland St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
206,"B and S Construction Inc","442 Madison Street",Brooklyn,"New York",11221,40.685755,-73.940528,1,rooftop,442,"Madison St",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
207,"B Luxe Group, LLC","231 Tompkins Avenue",Brooklyn,"New York",11216,40.69112,-73.945322,1,rooftop,231,"Tompkins Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
208,"Hair Heaven","517 Atlantic Ave",Brooklyn,"New York",11217,40.685372,-73.980399,1,rooftop,517,"Atlantic Ave",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
209,"B&F Office Equipment, LLC","63 Flushing Avenue",Brooklyn,"New York",11205,40.698228,-73.975163,1,rooftop,63,"Flushing Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
210,"B&F Office Equipment, LLC","63 Flushing Avenue",Brooklyn,"New York",11205,40.698228,-73.975163,1,rooftop,63,"Flushing Ave",,,Brooklyn,NY,"Kings County",11205,US,"City of New York"
211,"B&H Art-in-Architecture Ltd.","543 Union Street",Brooklyn,"New York",11215,40.679236,-73.987519,1,range_interpolation,543,"Union St",,,Brooklyn,NY,"Kings County",11215,US,"TIGER/Line® dataset from the US Census Bureau"
212,"B. Brave by SK Wilbur, LLC","382 Montgomery Street",Brooklyn,"New York",11225,40.665346,-73.952111,1,rooftop,382,"Montgomery St",,,Brooklyn,NY,"Kings County",11225,US,"City of New York"
213,"B.O.B. General Contracting, Inc.","129 Atkins Avenue",Brooklyn,"New York",11208,40.676057,-73.879245,1,rooftop,129,"Atkins Ave",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
214,"BA Global Construction Corp.","524 Mcdonald Ave",Brooklyn,"New York",11218,40.641424,-73.979401,1,rooftop,524,"McDonald Ave",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
215,"BK Music Learning","1801 Dorchester Rd",Brooklyn,"New York",11226,40.640874,-73.961011,1,rooftop,1801,"Dorchester Rd",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
216,"Baby Phd LLC","55 Madison Street",Brooklyn,"New York",11238,40.684135,-73.956872,1,rooftop,55,"Madison St",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
217,"Back of The Club Production","1705 Dean St.",Brooklyn,"New York",11213,40.676021,-73.931559,1,rooftop,1705,"Dean St",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
218,"Back To Back Security Services, Inc.","689 Bushwick Avenue",Brooklyn,"New York",11221,40.697042,-73.931382,1,rooftop,689,"Bushwick Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
219,"Baker Design Build, LLC","1281 Atlantic Avenue",Brooklyn,"New York",11216,40.678575,-73.948151,1,rooftop,1281,"Atlantic Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
220,"Banu Construction Corp.","132 Montauk Avenue",Brooklyn,"New York",11208,40.67624,-73.878665,1,range_interpolation,132,"Montauk Ave",,,Brooklyn,NY,"Kings County",11208,US,"TIGER/Line® dataset from the US Census Bureau"
221,"Baobab Architects P.C.","1740 Ocean ave",Brooklyn,"New York",11230,40.6195,-73.955779,1,rooftop,1740,"Ocean Ave",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
222,"Barfield Public Relations, Inc.","638 Macon Street",Brooklyn,"New York",11233,40.68378,-73.92489,1,rooftop,638,"Macon St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
223,"Barker Architecture Office PLLC","61 9th Street",Brooklyn,"New York",11215,40.673705,-73.995419,1,rooftop,61,"9th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
224,"Base One Security Patrol, LLC","155 Water Street  4th flr. 7/B",Brooklyn,"New York",11201,40.703205,-73.987762,0.95,rooftop,155,"Water St",Fl,4,Brooklyn,NY,"Kings County",11201,US,"City of New York"
225,"Basit N. Tariq Ambulette Service, Ltd","144 Pilling Street",Brooklyn,"New York",11207,40.686026,-73.905398,1,rooftop,144,"Pilling St",,,Brooklyn,NY,"Kings County",11207,US,"City of New York"
226,"My Battery Recyclers","95 Union Street",Brooklyn,"New York",11231,40.68477,-74.003945,1,rooftop,95,"Union St",,,Brooklyn,NY,"Kings County",11231,US,"City of New York"
227,"BPRT Construction of NY","1286 Prospect Place",Brooklyn,"New York",11213,40.673314,-73.93403,1,rooftop,1286,"Prospect Pl",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
228,"Bayridge Electric Corp","6508 6th Avenue",Brooklyn,"New York",11220,40.635039,-74.017402,1,rooftop,6508,"6th Ave",,,Brooklyn,NY,"Kings County",11220,US,"City of New York"
229,"Baysan Architecture, P.C.","785 Ocean Pkwy",Brooklyn,"New York",11230,40.629358,-73.970938,1,rooftop,785,"Ocean Pkwy",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
230,"B-Bullard LLC","822 Marcy Avenue",Brooklyn,"New York",11216,40.685404,-73.947362,1,rooftop,822,"Marcy Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
231,"BCWT Consulting, LLC","550 Lexington Ave",Brooklyn,"New York",11221,40.688988,-73.938198,1,rooftop,550,"Lexington Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
232,"BE Kollective Creative Consulting LLC","331 Greene Avenue",Brooklyn,"New York",11238,40.687737,-73.958111,1,rooftop,331,"Greene Ave",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
233,"Beach Boys Cleaning Services LLC","1262 E 59th Street",Brooklyn,"New York",11234,40.622569,-73.918785,1,rooftop,1262,"E 59th St",,,Brooklyn,NY,"Kings County",11234,US,"City of New York"
234,"Bear Magic Workshops, LLC","23 Rockaway Parkway,  Suite 2F",Brooklyn,"New York",11212,40.665572,-73.924742,1,rooftop,23,"Rockaway Pkwy",Apt,2F,Brooklyn,NY,"Kings County",11212,US,"City of New York"
235,"Beauty By Baze","832 Dekalb Ave",Brooklyn,"New York",11221,40.692215,-73.943106,1,rooftop,832,"Dekalb Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
236,"Becky's Maintenance Corp.","132 Logan Street",Brooklyn,"New York",11208,40.683683,-73.878461,1,rooftop,132,"Logan St",,,Brooklyn,NY,"Kings County",11208,US,"City of New York"
237,"Bed Bug 911 Corp.","1323 East 15th Street",Brooklyn,"New York",11230,40.617403,-73.959795,1,rooftop,1323,"E 15th St",,,Brooklyn,NY,"Kings County",11230,US,"City of New York"
238,"Bed Stuy Kids, Inc","470 Jefferson Avenue",Brooklyn,"New York",11221,40.684395,-73.939155,1,rooftop,470,"Jefferson Ave",,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
239,"Bedford Landscape Contractors, LLC","68 Jay Street",Brooklyn,"New York",11201,40.70268,-73.9868,1,rooftop,68,"Jay St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
240,"Begu General Contractors Inc.","1712 Stillwell Avenue",Brooklyn,"New York",11223,40.604652,-73.986958,1,rooftop,1712,"Stillwell Ave",,,Brooklyn,NY,"Kings County",11223,US,"City of New York"
241,"Beltbar LLC","594 Dean Street",Brooklyn,"New York",11238,40.680538,-73.970171,1,rooftop,594,"Dean St",,,Brooklyn,NY,"Kings County",11238,US,"City of New York"
242,"Benjamin & Young, LLC","100 Jay Street",Brooklyn,"New York",11201,40.702278,-73.986925,1,rooftop,100,"Jay St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
243,"BEnSol Tech LLC","736 Empire Blvd",Brooklyn,"New York",11213,40.663615,-73.937982,1,rooftop,736,"Empire Blvd",,,Brooklyn,NY,"Kings County",11213,US,"City of New York"
